v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,L1,L2,L3,L4,L5,,P1,P2,P3,P4,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,,A,B,C,D,E,F,G
8,16,12,14,4,2,1,5,11,9,3,15,18,17,7,18,10,20,19,21,13,7.66666666666667,7.5,8.66666666666667,6.66666666666667,8,,1,2,2,1,,13,,8,7,9,5,7,6,6,9,3,7,7,6,10,7,7,8,8,8,9,10,8,9,8,8,7,9,9,8,8,10,,6,6,6,6,5,5,5,5,7,7,7,6,5,5,5,5,5.6875,7,7,7,8,7,7,6,7,8,7,7,7,,5,5,4,4,5,5,4,3,4,4,5,5,4,4,5,5,4,4,2,3,5,4,3,5,5,4,5,5,4,4,4,4,4,5,4,3,4,4,5,,4,1,4,1,0,3,7
8,11,16,18,17,19,4,5,7,9,10,12,14,1,2,3,6,13,15,20,21,4.5,7.33333333333333,6.16666666666667,8.16666666666667,8.16666666666667,,2,2,2,1,,1,,3,8,6,9,8,3,9,7,6,8,8,6,9,10,10,7,8,4,9,10,3,6,5,7,5,3,7,6,8,8,,7,7,7,5,7,7,7,6,3,2,2,4,1,2,3,3,4.5625,3,8,5,8,8,7,7,5,6,6,7,6,,4,5,5,5,5,4,5,4,4,5,5,5,4,4,4,5,5,5,3,5,4,5,5,5,4,5,4,5,4,4,4,4,4,5,5,5,5,4,5,,5,1,4,1,4,1,7
8,16,1,12,14,5,3,10,9,17,20,18,19,6,7,4,11,15,13,2,21,5.66666666666667,8.66666666666667,8.83333333333333,8.33333333333333,6.5,,1,2,1,1,,14,,6,9,10,10,6,6,9,10,9,9,4,6,10,7,4,6,9,6,10,3,6,9,9,7,7,6,10,8,7,10,,6,5,5,6,5,5,6,5,6,6,5,6,5,6,5,5,5.4375,8,6,7,5,8,8,7,8,6,6,7,6,,4,5,4,4,4,4,4,3,3,4,4,4,3,3,5,5,4,3,3,3,4,4,4,4,5,4,4,4,3,3,3,4,4,5,5,4,4,4,4,,4,2,4,3,1,3,7
8,16,18,7,9,14,1,12,11,15,2,3,5,10,17,4,20,13,6,21,19,6.66666666666667,6.5,7.33333333333333,7.16666666666667,4.66666666666667,,2,2,2,1,,1,,10,6,5,7,4,3,8,9,5,3,4,6,9,9,6,6,5,8,6,6,9,5,10,8,3,8,9,3,8,6,,6,5,6,7,5,5,5,6,7,7,6,6,5,5,5,5,5.6875,8,7,7,8,8,7,7,8,8,8,7,7,,4,4,4,4,3,3,4,2,3,4,3,4,3,3,3,4,2,4,3,3,4,5,4,4,3,3,4,4,3,4,4,4,3,4,5,3,4,4,3,,4,2,3,1,4,2,7
8,7,1,4,16,11,18,2,3,12,13,14,17,19,5,6,9,10,15,20,21,7.83333333333333,6,7.16666666666667,5.33333333333333,6.16666666666667,,1,2,2,1,,13,,7,4,7,5,9,6,8,10,3,2,6,4,8,7,2,10,3,6,5,9,9,9,5,6,8,9,8,7,6,7,,6,5,7,6,5,6,7,6,6,7,7,7,5,5,6,6,6.0625,6,7,8,8,7,8,7,7,8,7,7,7,,4,5,4,5,5,5,3,3,4,4,5,5,5,4,5,5,4,3,3,4,5,5,5,4,5,4,4,5,3,2,5,5,5,5,5,5,5,5,5,,5,2,4,1,1,1,7
8,16,7,18,19,11,1,14,9,5,13,12,10,17,15,6,4,20,2,21,3,8.33333333333333,8.33333333333333,9.16666666666667,8.33333333333333,8.16666666666667,,2,2,1,2,,6,,10,8,9,8,9,10,8,9,7,6,7,9,10,10,9,8,9,9,8,9,6,7,9,9,8,9,9,9,8,8,,6,6,7,5,6,6,7,6,6,7,5,6,6,7,6,7,6.1875,7,6,7,7,6,7,6,6,6,7,6,7,,4,4,5,4,4,5,5,4,5,4,5,5,4,5,4,5,3,5,5,4,5,5,5,5,5,4,5,5,,3,5,5,5,5,5,4,5,4,5,,5,1,4,2,0,1,7
8,14,4,9,18,5,7,1,19,12,11,3s,16,20,17,6,13,2,3,21,15,6.16666666666667,6.33333333333333,7.66666666666667,7.33333333333333,7.33333333333333,,1,2,1,1,,14,,7,5,9,8,8,6,6,5,6,7,4,5,10,9,8,6,7,6,7,8,6,8,8,7,7,8,7,8,7,6,,5,5,3,5,5,5,5,7,6,5,5,6,3,3,5,3,4.75,5,6,7,6,5,6,6,7,6,6,7,7,,4,4,5,5,5,4,3,3,4,4,4,4,4,4,5,3,4,3,3,4,5,4,4,4,5,4,4,5,3,3,4,4,3,4,4,3,4,5,5,,5,2,2,1,0,0,7
8,16,18,14,12,11,17,19,7,1,6,10,9,4,5,20,21,13,2,3,15,5.66666666666667,4.5,8.5,7.33333333333333,7.33333333333333,,2,2,1,1,,2,,5,4,8,6,8,5,1,8,6,7,4,3,10,9,6,8,7,8,6,6,4,6,8,8,8,8,6,9,9,9,,6,6,6,5,5,5,5,6,6,7,6,6,6,5,6,6,5.75,7,6,6,7,7,8,6,7,7,6,7,6,,5,5,5,4,5,4,5,5,5,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,4,4,5,5,4,5,5,5,,5,1,4,3,0,3,7
8,5,18,3,10,13,19,11,20,7,4,9,15,16,17,2,6,12,14,1,21,8.66666666666667,9,9,8.66666666666667,8.83333333333333,,2,1,2,2,,8,,7,9,9,9,9,9,9,9,9,8,9,9,10,9,9,9,9,8,8,9,9,8,9,9,9,9,10,9,8,9,,6,6,6,6,5,5,6,5,5,6,6,6,6,6,6,6,5.75,7,7,7,7,7,7,7,7,7,7,7,6,,4,5,5,4,4,4,5,4,4,4,4,5,4,5,4,5,5,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,3,3,4,4,4,,4,1,3,1,1,3,7
8,18,6,14,19,13,2,4,10,16,17,1,12,5,11,3,7,9,20,15,21,8.5,7.5,7.5,7.66666666666667,8.16666666666667,,1,2,2,1,,13,,10,8,9,9,10,8,8,6,8,10,7,8,8,8,6,10,6,8,6,8,8,6,7,7,5,8,9,7,8,10,,3,5,6,6,6,6,6,6,5,4,5,5,5,4,3,4,4.9375,6,6,6,6,8,8,6,8,8,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,1,1,1,2
8,16,12,17,4,7,14,10,1,2,19,3,5,9,11,6,13,15,18,20,21,4.33333333333333,5.83333333333333,7.66666666666667,6,7.33333333333333,,,,,,,,,5,3,7,9,9,3,4,7,2,2,3,7,10,7,8,2,6,7,9,9,8,9,9,4,7,5,6,6,5,9,,6,6,7,7,5,6,7,7,5,3,3,4,3,3,2,3,4.8125,4,7,7,5,7,7,5,7,7,4,4,7,,5,5,4,3,4,3,2,2,3,4,4,4,3,4,5,5,4,2,2,4,4,4,5,4,5,5,5,5,3,3,3,4,4,5,5,4,4,3,4,,3,2,3,1,0,1,1
8,16,19,17,12,6,5,1,2,3,4,7,9,14,18,10,11,13,15,20,21,6,8.33333333333333,7.83333333333333,6.83333333333333,7.83333333333333,,,,,,,,,7,8,8,9,10,8,8,6,6,6,4,6,10,9,7,6,9,7,4,9,2,9,8,7,5,9,10,8,6,10,,5,6,5,6,5,5,5,6,7,7,7,7,6,6,6,6,5.9375,7,6,7,8,5,5,8,7,8,7,7,3,,4,4,4,3,4,4,4,4,5,5,3,5,4,4,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,3,3,5,5,5,5,3,5,5,5,,4,1,4,3,4,2,1
8,12,18,17,19,16,14,7,11,21,13,4,9,5,1,2,3,6,10,15,20,6.33333333333333,6,7.33333333333333,6.16666666666667,8,,,,,,,,,5,4,7,7,9,6,7,9,6,7,6,6,10,6,7,9,4,6,6,10,6,9,6,6,6,6,6,6,6,9,,7,7,7,7,6,6,7,6,5,6,5,7,5,5,7,6,6.1875,7,7,8,8,8,8,7,7,8,7,8,8,,5,5,4,5,4,5,5,4,5,5,4,4,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,,,4,1,4,1,0,3,7
8,12,18,17,19,16,14,7,11,21,13,4,9,5,1,2,3,6,10,15,20,6.33333333333333,6,7.33333333333333,6.16666666666667,8,,,,,,,,,5,4,7,7,9,6,7,9,6,7,6,6,10,6,7,9,4,6,6,10,6,9,6,6,6,6,6,6,6,9,,7,7,7,7,6,6,7,6,5,6,6,7,5,5,7,6,6.25,7,7,8,8,8,8,7,7,8,7,8,8,,5,5,4,5,4,5,5,4,5,4,4,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,5,5,,3,2,3,3,1,0,1
8,12,16,18,19,11,7,1,5,9,10,13,14,15,17,20,3,4,6,21,2,7.16666666666667,6,8.33333333333333,7.83333333333333,7.16666666666667,,,,,,,,,9,6,8,9,8,5,6,9,4,7,4,4,9,9,4,8,4,8,9,8,9,8,9,7,8,8,8,7,9,8,,5,6,5,7,5,5,3,5,7,6,6,6,5,6,3,5,5.3125,8,7,8,7,7,7,6,7,8,7,7,7,,4,5,4,4,5,4,4,4,4,4,5,4,4,5,4,5,5,4,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,4,4,4,,3,2,4,2,0,1,7
8,5,16,14,9,13,21,3,4,10,1,18,17,2,20,12,7,19,11,6,15,7.66666666666667,7.66666666666667,7.66666666666667,7,6.5,,1,1,2,1,,16,,7,6,8,7,6,8,7,9,6,7,9,8,7,9,6,7,8,7,7,8,7,8,6,6,5,8,9,9,7,7,,6,6,5,5,5,6,5,5,6,7,5,6,4,5,5,4,5.3125,7,8,8,7,8,8,7,8,8,7,7,8,,4,4,5,5,4,4,4,4,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4,5,4,4,4,5,5,5,4,4,5,5,4,4,5,5,5,,4,2,4,2,1,1,6
8,7,5,4,16,10,6,11,13,14,16,17,19,20,2,9,12,15,18,21,1,8.16666666666667,9.16666666666667,8.5,7,8,,1,1,1,2,,11,,8,10,10,7,9,10,9,6,6,4,8,8,10,8,8,9,9,9,4,8,7,10,9,9,9,7,9,7,8,10,,5,5,6,7,5,6,6,6,7,7,7,7,7,6,7,7,6.3125,7,8,6,6,8,8,7,8,8,7,8,8,,4,5,5,4,5,5,4,3,5,4,2,4,4,5,5,5,4,3,2,4,4,4,3,5,5,4,5,5,4,4,3,5,5,5,2,3,5,5,4,,4,1,3,2,1,1,7
8,16,4,12,14,1,6,7,10,5,2,9,17,18,11,15,3,20,19,13,21,7.5,7.66666666666667,8.66666666666667,8.33333333333333,9.16666666666667,,1,2,2,1,,13,,6,7,8,8,9,7,6,9,8,8,8,9,10,10,9,8,8,8,7,9,7,7,8,9,10,9,9,9,8,10,,4,5,5,6,6,6,6,6,5,6,6,6,5,4,5,3,5.25,7,6,8,8,8,8,6,8,8,7,7,8,,4,4,4,5,5,5,4,4,5,5,5,4,4,5,5,5,4,4,4,4,5,5,5,4,5,4,4,5,5,4,4,4,5,5,5,5,5,5,5,,6,1,3,4,0,3,1
8,4,16,5,12,3,14,1,9,6,2,15,10,11,7,19,17,20,21,13,18,8,7.16666666666667,7.66666666666667,8.5,7,,2,2,2,1,,1,,9,8,7,9,7,8,6,6,8,8,8,5,10,9,7,8,8,7,8,6,6,7,8,8,6,9,9,8,9,8,,5,6,5,6,4,4,4,4,6,6,6,7,6,6,5,6,5.375,7,7,7,8,8,8,6,7,8,7,8,8,,4,4,4,4,5,4,5,4,4,4,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,5,3,3,4,4,4,4,4,4,5,4,5,,3,1,4,3,3,3,1
8,9,16,19,1,4,7,18,12,13,20,5,3,21,10,2,6,11,17,15,14,7,6.83333333333333,8.83333333333333,8.5,7.83333333333333,,1,2,1,2,,10,,7,8,10,8,6,6,6,9,9,10,7,7,10,9,6,8,6,9,7,7,7,9,9,10,8,7,5,6,8,10,,6,6,6,6,6,6,7,6,7,7,7,7,6,5,5,6,6.1875,7,3,3,5,4,7,8,8,4,7,4,3,,5,4,5,5,4,4,4,4,5,4,5,4,4,4,5,5,4,4,4,4,5,5,4,5,5,4,5,5,4,4,4,5,5,5,4,4,5,4,4,,3,2,3,2,0,0,6
8,3,16,5,12,14,7,9,10,4,1,21,2,11,15,17,6,20,19,13,18,6.66666666666667,7.83333333333333,8.16666666666667,8.33333333333333,9.16666666666667,,2,2,1,2,,6,,8,6,9,9,10,6,9,10,8,9,6,7,9,9,9,7,8,6,9,10,6,7,7,7,9,7,10,8,8,8,,5,5,4,5,4,5,5,5,4,5,5,5,4,5,4,4,4.625,7,6,8,7,8,7,7,8,8,6,6,5,,4,3,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,4,4,4,5,4,5,5,5,4,5,4,4,4,5,5,5,4,5,5,5,5,,3,2,3,2,0,1,7
8,16,12,18,7,9,5,19,14,4,11,3,1,17,6,2,10,13,21,20,15,6.83333333333333,7.33333333333333,8.66666666666667,8.66666666666667,9.16666666666667,,2,2,1,1,,2,,6,5,10,9,9,6,8,10,9,9,7,8,10,10,9,6,8,7,7,10,8,8,7,9,9,8,7,8,8,9,,6,6,6,6,6,6,7,6,7,6,6,6,6,6,7,6,6.1875,7,6,8,8,6,7,8,8,8,7,7,7,,5,4,5,5,5,4,4,5,5,3,5,5,5,4,4,4,4,5,4,4,4,5,5,4,4,4,5,5,4,4,4,5,5,5,5,4,5,4,5,,3,2,3,1,0,2,7
8,5,16,3,12,14,1,4,18,6,10,7,11,17,2,19,13,20,9,15,21,9.5,9.83333333333333,9.66666666666667,9.66666666666667,9.33333333333333,,2,2,1,1,,2,,8,9,10,10,10,10,10,10,8,9,10,10,10,10,10,10,10,8,10,8,9,10,10,10,9,10,10,10,10,10,,6,6,7,7,6,6,7,7,7,7,7,7,6,6,7,6,6.5625,8,8,7,7,8,8,8,8,7,7,8,6,,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,1,4,2,2,3,7
8,18,7,19,4,16,17,12,1,9,3,5,11,6,10,14,20,13,2,15,21,7.16666666666667,6.5,9,8.33333333333333,7.16666666666667,,1,2,1,1,,14,,7,6,10,8,7,7,6,9,8,6,8,6,9,8,6,7,6,8,9,7,6,8,9,8,7,8,7,9,9,10,,5,6,5,5,3,5,5,4,5,3,6,7,6,6,6,5,5.125,6,7,7,7,8,8,7,8,8,6,7,6,,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,4,4,4,5,5,4,4,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5,4,,4,1,4,4,1,2,7
8,12,16,17,19,21,2,11,4,15,18,7,13,3,1,10,9,5,19,14,20,8.16666666666667,8.33333333333333,8.5,8.66666666666667,8.66666666666667,,1,2,2,1,,13,,8,9,8,8,10,9,8,9,8,8,6,7,10,10,7,8,7,6,8,9,9,9,9,8,8,9,10,9,10,10,,7,7,6,2,4,6,5,7,7,7,7,6,7,7,7,7,6.1875,8,8,8,7,8,7,8,8,8,7,8,5,,5,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,5,4,4,5,5,4,5,4,4,5,5,4,5,4,4,5,5,4,4,5,5,5,,4,1,4,2,2,2,1
8,16,1,6,12,14,19,17,4,10,5,18,9,20,3,7,11,13,15,2,21,6.33333333333333,6,7.16666666666667,5.83333333333333,5.16666666666667,,1,2,2,1,,13,,7,3,8,8,7,5,9,8,6,3,4,3,10,7,3,7,6,5,6,6,7,8,6,3,7,8,7,6,5,5,,6,5,3,6,3,3,1,4,6,6,6,5,2,2,2,2,3.875,5,7,6,4,6,8,4,4,7,6,7,6,,3,4,5,4,5,4,5,4,5,4,4,5,4,5,3,5,3,2,2,2,4,5,4,3,5,5,5,5,3,3,3,4,4,5,3,4,5,3,5,,3,1,4,2,0,1,4
8,12,14,16,17,18,19,2,4,6,7,9,10,11,1,3,14,13,15,20,21,6.16666666666667,6.66666666666667,8,6.83333333333333,8,,1,2,1,1,,14,,6,6,7,6,8,6,5,7,5,7,5,6,9,9,8,7,6,8,7,9,6,9,9,7,7,7,8,8,7,9,,5,5,6,6,2,3,2,2,4,6,6,6,3,2,3,2,3.9375,7,6,7,7,6,7,6,7,8,6,7,7,,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,3,1,3,2,0,0,1
8,16,19,2,1,7,5,4,21,12,6,18,14,10,17,9,11,15,13,20,3,6.16666666666667,8.5,7.83333333333333,7.33333333333333,8.16666666666667,,2,1,1,1,,3,,7,7,10,8,10,4,8,6,6,10,6,10,10,9,4,6,10,7,7,9,5,10,10,4,6,9,6,4,10,10,,6,4,6,7,4,3,7,5,7,7,5,7,4,4,4,4,5.25,8,6,8,7,8,8,6,7,7,8,7,6,,5,3,5,5,5,5,3,4,4,4,4,5,4,5,5,4,4,4,3,4,5,5,4,4,5,5,5,5,4,3,4,4,5,5,4,5,5,4,5,,3,2,4,2,0,0,1
8,5,10,16,12,1,19,2,4,3,9,17,14,6,15,11,7,21,18,13,20,8.5,8.16666666666667,7.5,5.83333333333333,5.83333333333333,,2,1,1,1,,3,,8,9,9,6,10,10,8,7,3,4,8,8,9,5,5,10,8,7,8,4,7,9,6,5,3,8,7,7,8,9,,6,5,6,2,6,5,6,7,6,5,6,2,5,6,6,6,5.3125,7,8,5,7,7,8,6,4,3,6,8,6,,4,3,5,3,5,5,5,5,5,4,5,5,3,2,4,5,5,5,4,3,4,2,2,4,3,2,3,4,5,4,4,4,2,5,5,5,4,4,5,,3,1,4,3,3,3,2
8,1,9,10,16,18,19,3,5,12,13,14,17,20,2,4,6,7,11,15,21,5.33333333333333,5,7,5.16666666666667,4.16666666666667,,2,1,1,1,,3,,4,3,8,6,4,3,5,6,4,5,6,2,8,6,2,7,6,6,5,6,6,6,7,3,2,6,8,7,7,6,,5,5,5,6,5,3,5,5,5,6,7,7,4,3,6,2,4.9375,6,5,7,6,6,6,5,6,8,7,6,5,,3,4,4,4,4,5,4,3,4,5,5,5,5,4,4,3,3,2,4,2,4,4,3,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,,2,2,3,2,3,2,2
9,2,7,12,8,15,1,16,10,13,14,21,19,17,5,3,11,18,4,6,20,6.33333333333333,3,6.66666666666667,8.33333333333333,8.83333333333333,,2,2,2,1,,1,,8,4,5,9,10,6,4,8,7,8,3,4,10,9,7,6,3,6,7,9,7,2,6,10,9,8,1,5,8,10,,7,5,6,5,6,7,3,5,7,6,6,7,7,5,5,5,5.75,7,8,8,6,6,7,5,6,8,8,7,7,,4,4,5,5,4,3,3,4,3,5,4,5,4,4,3,3,3,5,4,4,3,2,2,3,5,4,5,5,4,3,4,5,3,4,4,5,5,4,5,,3,1,4,1,2,1,7
9,14,16,1,2,5,8,18,17,3,20,19,15,11,12,6,7,13,4,21,10,8.33333333333333,8.33333333333333,9.16666666666667,8.5,9.33333333333333,,1,2,2,1,,13,,8,6,9,5,9,7,10,9,9,9,9,6,10,9,10,7,9,8,9,9,10,10,10,10,9,9,9,9,9,10,,6,6,5,6,5,6,6,7,6,6,6,6,5,5,5,5,5.6875,7,8,8,8,6,7,7,7,7,7,8,7,,5,4,5,5,4,4,4,4,4,4,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,4,5,5,5,4,5,5,3,5,4,5,4,4,4,,3,2,3,2,1,1,7
9,1,12,16,8,17,13,7,2,4,5,19,14,15,6,3,10,18,20,11,21,6,6.5,8,6.83333333333333,7.66666666666667,,1,2,2,1,,13,,6,5,8,6,9,7,7,8,6,7,5,5,9,8,7,6,7,8,7,8,6,9,8,7,8,6,6,7,7,7,,6,6,6,6,6,5,5,5,6,6,6,6,5,5,5,5,5.5625,7,6,7,7,6,6,6,7,7,7,6,7,,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,3,1,3,1,0,0,7
9,6,10,19,1,2,8,14,13,3,12,16,20,11,4,5,17,21,18,15,7,8.16666666666667,7.16666666666667,8.66666666666667,7.5,8.33333333333333,,2,1,1,2,,7,,8,7,6,5,9,8,10,10,7,10,8,6,10,10,8,10,7,9,6,7,9,8,10,8,6,6,5,7,9,10,,7,6,6,5,5,4,5,4,5,5,6,7,5,4,7,6,5.4375,8,8,8,8,8,8,6,6,8,7,8,7,,3,3,4,4,4,4,5,4,4,3,5,5,5,5,3,5,5,5,4,4,4,4,4,5,4,4,5,5,4,4,5,5,5,5,4,5,5,5,5,,3,1,4,1,2,2,7
9,19,3,8,1,5,18,13,20,7,11,4,6,15,10,17,21,2,12,14,16,6.33333333333333,7,8,7.83333333333333,4.16666666666667,,2,2,2,1,,1,,10,8,9,7,6,1,6,9,4,3,6,6,10,9,1,9,6,5,8,1,2,8,9,10,9,10,8,6,9,5,,7,5,5,7,3,6,1,3,6,7,7,7,5,5,3,5,5.125,7,6,8,7,5,6,5,4,6,7,5,7,,5,4,5,4,4,3,3,4,4,4,4,5,3,5,4,4,4,3,5,4,4,5,5,9,5,5,5,5,5,5,9,5,4,4,4,2,3,3,5,,3,1,4,3,0,0,4
9,1,11,17,19,21,15,12,7,8,3,4,2,5,16,10,6,14,18,20,13,7.16666666666667,8,6.83333333333333,7.16666666666667,7.33333333333333,,1,2,2,1,,13,,8,7,8,6,8,6,9,6,8,8,7,7,10,8,7,6,8,4,4,5,8,7,5,10,8,8,10,8,7,8,,5,5,5,6,4,5,4,5,7,6,6,6,5,5,4,5,5.1875,6,7,6,7,7,8,5,6,7,7,7,4,,4,3,5,4,4,4,3,3,4,4,5,4,4,5,4,4,4,4,3,3,4,4,4,4,4,3,4,5,4,3,4,4,5,5,5,5,4,4,4,,3,2,3,2,2,2,4
10,1,7,18,16,8,3,9,11,15,2,4,5,14,12,19,20,13,6,17,21,5.33333333333333,6.83333333333333,7,6.16666666666667,7.16666666666667,,1,1,1,1,,15,,3,8,8,7,7,4,9,7,4,8,3,4,10,8,6,7,7,6,9,8,5,6,7,5,6,10,7,4,4,8,,7,6,5,4,6,7,6,6,5,6,6,6,5,5,6,5,5.6875,6,6,6,6,8,6,6,5,5,6,7,8,,4,4,4,4,5,5,3,3,4,4,5,5,3,3,4,4,5,4,4,4,5,4,3,5,3,4,3,4,3,4,3,4,4,5,2,4,4,2,5,,3,2,4,2,4,2,7
10,5,1,12,16,8,14,9,3,6,4,15,17,2,7,20,11,13,19,18,21,6.5,6.16666666666667,7.33333333333333,7,7.33333333333333,,2,1,2,1,,4,,8,8,6,5,5,6,4,9,7,6,10,5,7,6,8,4,4,7,8,10,3,7,8,9,5,8,9,7,7,10,,5,5,5,3,4,5,4,3,5,6,6,6,3,3,6,5,4.625,5,8,8,6,8,8,5,7,8,6,7,6,,4,4,5,3,4,5,3,3,4,4,3,5,4,4,3,4,4,3,3,3,3,3,3,4,3,4,4,5,4,4,4,5,4,4,3,4,5,4,4,,3,1,3,1,0,0,7
11,2,7,8,9,14,1,3,5,10,12,13,16,17,18,19,21,4,6,15,20,6.83333333333333,9.16666666666667,7.83333333333333,7.5,7.33333333333333,,1,1,1,1,,15,,4,9,6,10,9,6,10,8,7,9,10,10,9,7,4,10,9,7,8,7,5,10,9,7,6,6,7,8,6,9,,5,7,5,3,7,7,5,3,5,6,6,7,7,7,7,5,5.75,6,7,8,8,7,8,7,8,7,8,5,3,,4,5,5,3,5,5,4,3,2,2,4,5,5,3,4,5,4,5,4,3,4,2,5,3,4,4,5,5,5,5,4,5,4,4,5,3,4,5,5,,3,2,4,2,2,1,7
11,18,8,3,19,5,1,13,16,7,21,20,9,12,6,10,15,14,17,2,4,9.66666666666667,9,9.5,9.5,9.33333333333333,,1,2,2,1,,13,,10,7,9,9,10,10,8,10,10,10,9,10,10,10,8,9,10,9,9,10,10,9,9,10,8,10,10,10,9,10,,7,7,7,7,6,6,6,7,7,7,7,7,6,7,6,7,6.6875,8,8,8,7,7,6,5,7,8,8,8,7,,5,5,5,4,4,5,5,4,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,,4,1,4,2,2,3,7
11,16,12,5,8,4,18,19,17,14,9,13,3,10,21,20,1,2,15,6,7,4.66666666666667,5.33333333333333,5.66666666666667,7.33333333333333,6.83333333333333,,1,2,1,2,,10,,4,4,4,9,9,7,7,7,7,7,4,8,7,7,7,3,3,1,6,8,6,6,8,8,3,4,4,7,7,7,,7,5,5,5,6,6,7,5,7,6,3,3,5,5,5,5,5.3125,7,8,5,5,5,8,7,8,8,8,8,3,,4,3,5,4,5,5,5,5,5,4,4,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,,4,2,3,2,2,2,7
11,18,13,19,3,9,20,5,7,6,8,4,1,12,14,21,16,15,17,2,10,9,8.83333333333333,7.5,8.16666666666667,7.16666666666667,,1,1,2,1,,16,,9,9,9,10,6,9,10,6,6,7,10,9,7,5,8,6,6,9,10,8,10,9,6,9,9,10,10,8,9,5,,5,5,5,6,6,6,5,6,5,6,5,5,5,5,5,5,5.3125,6,6,6,7,7,7,6,8,8,6,6,5,,3,4,3,3,4,3,4,3,4,3,5,5,5,4,5,3,5,4,3,3,3,4,5,5,5,4,4,4,4,3,4,4,5,4,5,4,5,4,5,,4,2,4,3,0,1,7
11,19,1,16,9,17,8,10,13,12,5,14,3,18,21,20,6,7,4,15,2,5.5,5.16666666666667,7.83333333333333,5.33333333333333,5.66666666666667,,2,1,2,1,,1,,5,8,8,8,7,4,8,4,4,6,3,2,10,7,6,7,2,8,2,3,7,8,9,7,5,7,3,8,4,7,,3,3,3,3,3,3,3,3,5,6,6,6,7,7,7,7,4.6875,3,7,3,7,7,7,7,7,7,7,7,7,,5,5,5,3,4,5,5,5,5,4,5,5,3,5,4,5,4,4,5,3,5,4,3,5,5,4,5,4,4,5,4,4,4,5,3,4,4,3,4,,4,1,4,2,0,0,7
11,18,7,8,12,9,19,13,14,16,4,17,10,5,3,1,6,20,15,2,21,8.5,8.83333333333333,9,8.83333333333333,8.83333333333333,,2,1,1,1,,3,,7,8,10,8,9,9,9,8,9,9,9,8,10,9,9,8,9,9,10,9,9,10,8,8,8,9,9,9,9,9,,6,7,7,6,5,6,6,6,6,7,6,7,6,6,6,6,6.1875,7,7,7,8,7,8,7,7,8,7,8,7,,4,4,5,5,4,5,4,4,4,4,4,5,4,5,5,5,5,4,4,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,,5,1,4,4,0,2,7
1,8,13,16,17,18,19,2,3,4,6,7,9,10,21,5,11,12,14,15,20,7.5,7.66666666666667,8,8.33333333333333,6.5,,,,,,,,,8,8,9,8,6,7,6,8,9,3,8,8,8,10,8,6,8,6,8,6,8,8,7,7,8,8,8,10,8,8,,5,6,5,7,4,4,7,6,6,5,7,7,3,4,3,4,5.1875,8,6,8,6,8,8,6,6,8,7,6,8,,4,4,5,5,4,4,3,3,5,5,5,5,5,5,5,5,4,3,3,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,3,5,5,5,,4,2,4,1,1,2,7
